,기간,자치구행정동명,음료점,사업체수,총종사자수,총여성종사자수,운영평균,폐업평균,서울운영평균,서울시폐업평균
2014,2019,양천구 신정4동,66,3090,15439,7084,103.5,48.0,108.5,53.25
2015,2019,양천구 신정6동,13,714,6916,3727,92.0,48.5,108.5,53.25
2016,2019,양천구 신정7동,21,1030,4457,2109,99.5,50.25,108.5,53.25
2017,2019,영등포구 당산1동,72,3107,19234,9925,114.75,52.25,108.5,53.25
2018,2019,영등포구 당산2동,74,2289,22947,9309,99.75,52.0,108.5,53.25
2019,2019,영등포구 대림1동,14,1064,4517,2714,120.0,50.0,108.5,53.25
2020,2019,영등포구 대림2동,15,1378,4520,2359,96.75,46.0,108.5,53.25
2021,2019,영등포구 대림3동,25,2262,10193,4421,105.25,47.0,108.5,53.25
2022,2019,영등포구 도림동,17,1021,2975,1222,109.5,53.25,108.5,53.25
2023,2019,영등포구 문래동,83,5307,44657,18169,102.5,54.75,108.5,53.25
2024,2019,영등포구 신길1동,23,1091,5280,2759,127.25,54.75,108.5,53.25
2025,2019,영등포구 신길3동,14,1369,2905,1276,131.25,57.75,108.5,53.25
2026,2019,영등포구 신길4동,8,433,1461,822,112.75,55.75,108.5,53.25
2027,2019,영등포구 신길5동,8,526,2563,1042,112.75,54.5,108.5,53.25
2028,2019,영등포구 신길6동,31,1228,4904,2652,115.0,52.75,108.5,53.25
2029,2019,영등포구 신길7동,21,620,2932,1536,110.0,53.0,108.5,53.25
2030,2019,영등포구 양평1동,43,3068,24084,10186,110.75,52.75,108.5,53.25
2031,2019,영등포구 양평2동,61,2182,19921,7760,107.5,52.5,108.5,53.25
2032,2019,영등포구 여의도동,287,5883,34391,16441,120.75,52.75,108.5,53.25
2033,2019,영등포구 영등포동,115,1410,5361,2751,121.75,58.25,108.5,53.25
2034,2019,영등포구 영등포본동,31,8132,160633,60484,103.5,55.0,108.5,53.25
2035,2019,용산구 남영동,60,1619,20322,8955,116.75,58.0,108.5,53.25
2036,2019,용산구 보광동,19,840,2076,1024,112.25,54.25,108.5,53.25
2037,2019,용산구 서빙고동,10,414,4683,2032,125.25,63.0,108.5,53.25
2038,2019,용산구 용문동,13,630,1789,972,114.25,54.0,108.5,53.25
2039,2019,용산구 용산2가동,48,601,2070,1126,85.25,51.5,108.5,53.25
2040,2019,용산구 원효로1동,49,1758,10067,4077,120.5,55.5,108.5,53.25
2041,2019,용산구 원효로2동,13,958,6846,2528,129.0,54.5,108.5,53.25
2042,2019,용산구 이촌1동,19,812,3613,2016,140.25,65.5,108.5,53.25
2043,2019,용산구 이촌2동,7,347,832,338,136.25,73.75,108.5,53.25
2044,2019,용산구 이태원1동,54,1538,7006,3351,122.5,62.0,108.5,53.25
2045,2019,용산구 이태원2동,52,720,2208,1033,85.25,49.0,108.5,53.25
2046,2019,용산구 청파동,71,1685,8542,4490,116.25,53.75,108.5,53.25
2047,2019,용산구 한강로동,161,4899,41427,17051,127.75,56.5,108.5,53.25
2048,2019,용산구 한남동,102,2087,17919,8904,98.0,53.25,108.5,53.25
2049,2019,용산구 효창동,17,418,2182,971,121.5,63.75,108.5,53.25
2050,2019,용산구 후암동,40,928,3658,1802,104.0,61.75,108.5,53.25
2051,2019,은평구 갈현1동,36,1498,4881,2683,100.75,50.0,108.5,53.25
2052,2019,은평구 갈현2동,43,1579,5985,3513,92.75,50.0,108.5,53.25
2053,2019,은평구 구산동,23,1216,5509,2965,98.75,52.5,108.5,53.25
2054,2019,은평구 녹번동,43,1962,9531,4878,107.0,54.25,108.5,53.25
2055,2019,은평구 대조동,58,2430,7864,4507,103.5,51.5,108.5,53.25
2056,2019,은평구 불광1동,37,1627,7034,4442,105.75,54.0,108.5,53.25
2057,2019,은평구 불광2동,13,1295,3943,2083,107.25,55.0,108.5,53.25
2058,2019,은평구 수색동,7,514,2264,781,153.5,68.5,108.5,53.25
2059,2019,은평구 신사1동,23,1347,4066,1973,104.0,49.0,108.5,53.25
2060,2019,은평구 신사2동,15,1704,3716,1371,106.75,52.25,108.5,53.25
2061,2019,은평구 역촌동,50,2534,7778,4048,98.0,49.25,108.5,53.25
2062,2019,은평구 응암1동,39,1661,7831,4083,110.0,53.75,108.5,53.25
2063,2019,은평구 응암2동,16,707,2102,1216,85.5,56.75,108.5,53.25
2064,2019,은평구 응암3동,37,1768,5142,2734,114.0,53.75,108.5,53.25
2065,2019,은평구 증산동,14,945,3619,1450,118.5,55.0,108.5,53.25
2066,2019,은평구 진관동,75,1894,12366,7074,61.75,45.5,108.5,53.25
2067,2019,종로구 가회동,60,765,12817,3271,102.25,59.25,108.5,53.25
2068,2019,종로구 교남동,13,413,4581,3100,135.25,64.0,108.5,53.25
2069,2019,종로구 무악동,7,647,1644,772,115.0,68.0,108.5,53.25
2070,2019,종로구 부암동,32,599,3454,1690,100.25,58.0,108.5,53.25
2071,2019,종로구 사직동,153,3574,47522,22368,121.75,59.25,108.5,53.25
2072,2019,종로구 삼청동,80,732,4601,2330,90.75,55.0,108.5,53.25
2073,2019,종로구 숭인1동,5,493,1545,858,124.5,58.25,108.5,53.25
2074,2019,종로구 숭인2동,27,1747,6886,3796,120.25,48.5,108.5,53.25
2075,2019,종로구 이화동,86,1191,17244,9536,98.0,55.75,108.5,53.25
2076,2019,종로구 종로1.2.3.4가동,416,15472,108747,43034,139.25,66.75,108.5,53.25
2077,2019,종로구 종로5·6가동,89,7238,24537,9712,135.5,65.5,108.5,53.25
2078,2019,종로구 창신1동,21,2179,5907,2929,123.0,64.5,108.5,53.25
2079,2019,종로구 창신2동,11,864,2216,1165,136.25,63.75,108.5,53.25
2080,2019,종로구 창신3동,7,281,895,453,104.75,56.25,108.5,53.25
2081,2019,종로구 청운효자동,69,1028,5656,2706,99.5,59.0,108.5,53.25
2082,2019,종로구 평창동,22,761,3447,1929,112.0,59.25,108.5,53.25
2083,2019,종로구 혜화동,118,1695,8747,4405,105.0,53.25,108.5,53.25
2084,2019,중구 광희동,100,8472,36451,16303,141.25,57.5,108.5,53.25
2085,2019,중구 다산동,26,1424,9742,4728,108.0,57.0,108.5,53.25
2086,2019,중구 동화동,14,1005,4045,2172,109.5,53.75,108.5,53.25
2087,2019,중구 명동,267,6965,110390,50752,138.5,57.0,108.5,53.25
2088,2019,중구 소공동,161,3849,64144,27464,144.0,68.25,108.5,53.25
2089,2019,중구 신당5동,12,1193,4057,2083,111.25,55.25,108.5,53.25
2090,2019,중구 신당동,46,11459,29891,16972,109.5,64.0,108.5,53.25
2091,2019,중구 약수동,10,833,4122,2369,112.0,56.75,108.5,53.25
2092,2019,중구 을지로동,102,8812,35333,12521,162.0,71.5,108.5,53.25
2093,2019,중구 장충동,25,819,9181,3927,132.0,61.75,108.5,53.25
2094,2019,중구 중림동,36,1016,7530,3952,116.5,61.25,108.5,53.25
2095,2019,중구 청구동,13,881,4419,1821,104.5,52.75,108.5,53.25
2096,2019,중구 필동,84,2886,22404,9793,130.5,58.5,108.5,53.25
2097,2019,중구 황학동,16,1947,5643,2433,132.25,68.75,108.5,53.25
2098,2019,중구 회현동,111,8566,45216,21794,149.75,68.5,108.5,53.25
2099,2019,중랑구 망우3동,14,1132,3746,1900,107.5,47.5,108.5,53.25
2100,2019,중랑구 망우본동,46,3827,12002,5732,113.25,51.0,108.5,53.25
2101,2019,중랑구 면목2동,26,2062,6306,3132,112.0,49.0,108.5,53.25
2102,2019,중랑구 면목3.8동,34,2123,7671,3819,104.0,49.0,108.5,53.25
2103,2019,중랑구 면목4동,18,1172,3839,1681,106.5,50.25,108.5,53.25
2104,2019,중랑구 면목5동,6,830,3050,1194,115.25,53.0,108.5,53.25
2105,2019,중랑구 면목7동,19,1477,4335,2301,115.5,50.0,108.5,53.25
2106,2019,중랑구 면목본동,34,2572,7681,4206,106.5,48.75,108.5,53.25
2107,2019,중랑구 묵1동,38,1555,5736,3047,94.25,51.5,108.5,53.25
2108,2019,중랑구 묵2동,22,1811,4688,2231,100.75,50.25,108.5,53.25
2109,2019,중랑구 상봉1동,29,1171,6638,3139,89.75,49.25,108.5,53.25
2110,2019,중랑구 상봉2동,44,2159,9306,4494,107.25,50.75,108.5,53.25
2111,2019,중랑구 신내1동,37,2017,11518,4889,97.0,50.0,108.5,53.25
2112,2019,중랑구 신내2동,14,1120,6468,3483,100.25,49.0,108.5,53.25
2113,2019,중랑구 중화1동,14,1089,3590,1951,107.0,51.5,108.5,53.25
2114,2019,중랑구 중화2동,26,2111,6771,2961,112.0,50.25,108.5,53.25
