,기간,자치구행정동명,한식,용달운송,부동산,옷가게,주점,미용실,슈퍼마켓,분식,세탁소,노래방,편의점,치킨집,카센터,과일채소가게,정육점,중국집,당구장,빵집,pc방
1650,2018,종로구 숭인1동,19,20,15,4,5,12,9,4,4,0,6,3,1,1,0,1,1,1,1
1651,2018,종로구 숭인2동,91,27,29,23,27,19,21,21,8,15,22,9,0,5,5,8,8,5,5
1652,2018,종로구 이화동,98,16,14,20,32,7,14,23,4,3,16,5,3,0,2,10,3,15,2
1653,2018,종로구 종로1.2.3.4가동,896,12,113,254,302,38,120,119,18,47,88,29,8,22,6,63,39,34,9
1654,2018,종로구 종로5·6가동,268,14,73,91,37,16,49,55,5,10,21,14,2,5,8,13,12,7,1
1655,2018,종로구 창신1동,99,9,34,56,19,13,25,19,4,8,8,10,0,3,6,15,7,4,7
1656,2018,종로구 창신2동,62,29,14,11,12,18,20,12,7,5,2,3,0,5,5,5,3,3,2
1657,2018,종로구 창신3동,12,23,15,0,0,11,4,3,4,0,3,3,1,3,3,1,0,2,0
1658,2018,종로구 청운효자동,66,15,28,29,13,13,18,21,5,1,10,3,1,8,7,6,0,18,1
1659,2018,종로구 평창동,47,18,31,15,21,19,11,12,8,2,10,3,4,2,7,5,3,5,2
1660,2018,종로구 혜화동,164,23,47,34,89,32,16,48,16,17,30,23,2,3,5,21,10,10,12
1661,2018,중구 광희동,281,22,61,1090,48,13,64,56,6,10,40,11,4,20,8,19,12,16,1
1662,2018,중구 다산동,78,69,23,23,26,18,21,17,11,17,15,8,7,3,4,4,5,6,1
1663,2018,중구 동화동,45,38,28,16,8,25,9,6,5,4,10,7,1,4,8,4,5,3,3
1664,2018,중구 명동,439,2,87,226,70,57,68,94,6,10,71,16,0,3,1,51,14,31,2
1665,2018,중구 소공동,270,5,19,384,27,19,30,33,3,4,39,8,0,2,0,28,8,27,1
1666,2018,중구 신당5동,99,36,29,28,37,24,11,12,6,9,7,10,3,4,5,4,3,3,5
1667,2018,중구 신당동,109,20,98,56,26,26,67,45,7,19,26,13,4,4,2,18,7,9,1
1668,2018,중구 약수동,49,42,38,25,10,34,12,11,11,6,11,8,3,3,8,0,3,7,4
1669,2018,중구 을지로동,240,8,52,72,62,8,56,30,4,10,27,7,1,2,0,17,19,3,0
1670,2018,중구 장충동,65,8,10,9,10,7,5,7,3,2,14,5,0,1,1,5,3,8,1
1671,2018,중구 중림동,86,26,26,2,23,20,16,13,6,6,11,8,2,6,5,5,4,7,1
1672,2018,중구 청구동,25,54,23,15,13,19,9,4,7,3,6,5,0,3,3,2,3,3,2
1673,2018,중구 필동,162,6,30,4,56,14,18,27,4,18,27,6,2,1,1,13,7,8,7
1674,2018,중구 황학동,148,33,34,36,19,23,30,24,5,7,14,7,2,22,19,2,5,2,0
1675,2018,중구 회현동,232,3,19,839,23,19,93,51,9,11,38,9,2,7,4,26,6,23,1
1676,2018,중랑구 망우3동,59,114,24,11,17,37,21,11,10,5,10,4,12,3,7,6,1,3,1
1677,2018,중랑구 망우본동,208,239,61,61,67,76,36,42,25,43,28,16,21,19,29,12,12,13,11
1678,2018,중랑구 면목2동,129,164,43,35,38,58,27,22,20,21,19,10,11,9,15,6,8,8,3
1679,2018,중랑구 면목3.8동,172,160,55,55,72,67,26,38,14,50,17,16,11,13,13,8,18,8,13
1680,2018,중랑구 면목4동,59,121,35,11,25,35,18,7,15,9,11,3,7,3,3,4,5,3,2
1681,2018,중랑구 면목5동,41,107,14,13,13,22,9,9,7,5,5,6,9,0,2,3,4,0,3
1682,2018,중랑구 면목7동,99,112,44,40,38,49,20,20,10,22,12,13,11,23,15,3,7,7,3
1683,2018,중랑구 면목본동,173,204,82,55,72,74,43,37,29,29,26,17,6,16,24,7,8,15,8
1684,2018,중랑구 묵1동,104,155,55,41,32,53,22,30,22,19,20,8,7,5,10,4,5,8,3
1685,2018,중랑구 묵2동,96,453,44,35,39,45,19,20,15,26,14,11,16,3,8,9,9,3,5
1686,2018,중랑구 상봉1동,31,114,31,72,11,41,21,16,16,10,16,6,7,2,5,5,4,6,3
1687,2018,중랑구 상봉2동,246,71,59,60,91,37,22,27,18,67,28,17,21,3,5,9,16,3,15
1688,2018,중랑구 신내1동,108,249,39,24,34,53,21,18,17,15,16,23,10,2,6,9,6,11,6
1689,2018,중랑구 신내2동,49,96,30,39,14,32,11,17,13,1,6,8,2,3,11,3,2,8,1
1690,2018,중랑구 중화1동,41,117,37,20,8,44,18,14,10,6,15,5,2,3,6,0,0,1,0
1691,2018,중랑구 중화2동,181,167,44,50,82,61,38,30,14,43,15,20,14,24,20,8,13,8,11
1692,2019,강남구 개포1동,5,22,20,3,0,5,4,1,4,0,2,0,0,1,1,1,0,0,0
1693,2019,강남구 개포2동,43,21,109,7,10,26,10,9,11,7,9,7,3,6,5,2,5,4,1
1694,2019,강남구 개포4동,87,57,49,22,12,32,5,14,16,14,21,9,27,1,7,7,8,6,4
1695,2019,강남구 논현1동,311,33,149,89,102,110,18,43,37,37,68,16,8,12,17,22,13,16,8
1696,2019,강남구 논현2동,344,22,103,69,75,69,18,51,30,16,55,18,16,2,6,31,12,29,10
1697,2019,강남구 대치1동,40,0,88,15,2,30,11,22,9,5,15,11,2,1,7,4,2,11,4
1698,2019,강남구 대치2동,201,15,120,120,24,54,34,39,19,6,35,16,10,11,9,18,6,15,5
1699,2019,강남구 대치4동,237,18,150,57,48,78,15,58,26,28,48,19,11,4,5,27,12,20,7
1700,2019,강남구 도곡1동,75,32,68,27,12,34,8,21,14,3,22,9,12,1,2,3,3,9,2
1701,2019,강남구 도곡2동,83,1,71,38,22,24,10,14,12,10,19,6,8,2,4,14,5,12,2
1702,2019,강남구 삼성1동,236,19,88,231,36,30,19,27,11,18,42,13,8,2,4,33,8,22,3
1703,2019,강남구 삼성2동,144,28,177,34,41,59,16,36,23,10,47,16,10,3,5,13,5,25,3
1704,2019,강남구 세곡동,73,118,62,7,11,25,21,15,15,3,18,17,11,2,8,4,1,8,3
1705,2019,강남구 수서동,89,43,45,7,10,20,7,14,10,3,17,7,1,1,2,7,2,9,1
1706,2019,강남구 신사동,244,18,62,259,69,99,11,43,17,16,32,15,3,3,9,33,5,41,5
1707,2019,강남구 압구정동,223,4,80,295,83,130,20,54,18,12,40,14,2,5,5,23,6,26,7
1708,2019,강남구 역삼1동,867,44,469,211,190,171,47,113,61,82,147,53,19,4,4,75,35,59,31
1709,2019,강남구 역삼2동,183,24,198,38,15,36,23,30,27,10,47,14,9,6,5,21,9,14,5
1710,2019,강남구 일원1동,74,60,26,13,24,26,10,13,9,19,10,9,12,6,5,4,6,3,6
1711,2019,강남구 일원2동,24,12,30,11,3,10,5,6,6,0,5,2,0,0,5,4,0,2,1
1712,2019,강남구 일원본동,15,12,40,6,3,25,11,7,12,0,12,2,1,2,3,1,0,6,1
1713,2019,강남구 청담동,186,12,133,133,54,148,17,37,24,8,48,13,9,3,7,21,3,25,5
1714,2019,강동구 강일동,33,169,29,2,1,23,10,11,13,2,17,8,4,0,4,2,2,9,4
1715,2019,강동구 고덕1동,35,67,59,9,12,26,9,12,11,4,7,7,5,4,3,3,2,10,1
1716,2019,강동구 고덕2동,40,84,141,5,7,19,12,4,6,5,4,8,9,2,5,3,3,3,1
1717,2019,강동구 길동,271,254,146,55,129,121,30,56,35,42,51,24,30,32,23,19,18,20,11
1718,2019,강동구 둔촌2동,100,118,61,20,26,62,12,21,19,15,17,10,14,3,11,7,6,7,6
1719,2019,강동구 명일1동,110,82,59,91,38,74,17,44,13,23,15,17,8,28,13,9,10,19,5
1720,2019,강동구 명일2동,46,14,37,34,5,29,11,29,9,7,11,6,4,1,4,1,5,18,9
1721,2019,강동구 상일동,69,137,62,4,14,14,12,9,11,10,11,6,6,3,4,9,3,5,3
1722,2019,강동구 성내1동,125,71,48,16,34,31,14,26,16,13,18,9,18,3,4,11,10,10,1
1723,2019,강동구 성내2동,130,92,87,21,51,75,17,28,20,24,23,21,14,16,12,10,11,23,7
1724,2019,강동구 성내3동,201,83,104,49,63,83,12,42,20,30,21,20,18,22,17,15,18,23,12
1725,2019,강동구 암사1동,131,197,67,35,49,82,25,31,25,26,24,22,14,18,17,9,9,17,8
1726,2019,강동구 암사2동,55,75,38,14,10,27,8,7,11,6,8,7,4,0,3,5,3,6,4
1727,2019,강동구 암사3동,18,50,24,12,4,24,9,7,6,0,4,2,5,2,7,0,0,5,0
1728,2019,강동구 천호1동,87,155,51,39,30,68,21,21,24,7,22,15,10,7,8,6,5,7,5
1729,2019,강동구 천호2동,261,177,97,377,97,83,42,43,30,33,39,15,22,14,16,19,11,20,6
1730,2019,강동구 천호3동,117,108,78,93,59,59,26,30,22,13,20,21,7,7,10,7,8,11,12
1731,2019,강북구 미아동,143,87,70,42,58,85,21,29,20,24,29,16,8,12,6,9,10,16,8
1732,2019,강북구 번1동,135,67,60,30,61,62,23,29,18,32,27,10,6,8,8,8,6,5,7
1733,2019,강북구 번2동,26,99,10,2,8,21,10,7,8,4,8,2,9,2,2,2,4,4,2
1734,2019,강북구 번3동,34,80,12,4,11,22,11,9,10,3,9,8,5,4,5,2,3,4,2
1735,2019,강북구 삼각산동,45,91,46,13,15,29,9,17,12,5,7,10,0,5,9,3,1,6,4
1736,2019,강북구 삼양동,52,131,29,19,14,49,21,13,16,9,12,11,2,4,6,4,5,5,7
1737,2019,강북구 송중동,188,92,61,97,85,69,26,30,24,35,23,28,14,12,14,13,8,14,7
1738,2019,강북구 송천동,192,97,71,35,59,74,29,26,23,17,19,18,25,14,12,15,9,6,2
1739,2019,강북구 수유1동,127,93,38,68,25,43,14,29,12,12,15,12,10,27,22,8,9,5,8
1740,2019,강북구 수유2동,76,101,41,23,31,57,17,17,15,17,14,14,12,5,11,5,6,7,3
1741,2019,강북구 수유3동,289,76,84,64,166,81,29,38,21,112,26,24,16,13,15,19,17,15,13
1742,2019,강북구 우이동,160,90,23,24,41,20,20,11,11,17,15,12,8,4,12,8,4,9,2
1743,2019,강북구 인수동,86,167,44,21,27,61,24,20,22,11,23,11,10,15,16,10,5,7,4
1744,2019,강서구 가양1동,419,104,230,24,135,86,18,56,28,25,72,27,31,3,6,39,15,26,9
1745,2019,강서구 가양2동,29,60,18,9,5,17,5,6,11,3,6,5,1,4,3,1,2,6,3
1746,2019,강서구 가양3동,17,84,12,19,2,16,9,4,8,0,6,3,2,1,2,4,0,2,0
1747,2019,강서구 공항동,133,134,57,26,61,45,20,24,16,26,34,10,22,5,8,11,8,13,4
1748,2019,강서구 등촌1동,116,89,65,49,29,38,9,25,19,18,30,18,17,3,3,8,4,12,6
1749,2019,강서구 등촌2동,31,77,30,11,15,23,9,12,7,5,8,7,7,2,6,3,3,6,2
1750,2019,강서구 등촌3동,130,101,54,223,28,46,25,35,18,18,25,17,13,3,11,18,8,15,6
1751,2019,강서구 발산1동,117,188,109,40,24,56,25,50,18,6,29,17,11,24,20,8,6,18,6
1752,2019,강서구 방화1동,141,207,91,53,33,92,22,38,25,30,29,31,20,20,22,11,9,18,6
1753,2019,강서구 방화2동,109,130,53,202,57,48,20,27,15,25,21,8,18,3,8,7,8,19,4
1754,2019,강서구 방화3동,40,103,27,10,9,30,6,8,14,3,13,7,1,0,1,2,1,7,2
1755,2019,강서구 염창동,95,108,79,20,30,49,16,25,23,14,23,14,18,5,15,7,8,14,7
1756,2019,강서구 우장산동,74,117,84,39,23,76,21,18,18,16,17,17,8,7,11,5,6,17,4
1757,2019,강서구 화곡1동,211,219,118,55,139,88,29,39,38,60,53,26,23,9,14,20,18,18,12
1758,2019,강서구 화곡2동,29,105,27,9,11,33,15,8,11,4,10,3,5,3,1,3,4,3,3
1759,2019,강서구 화곡3동,92,92,44,29,37,63,8,16,17,19,13,18,1,3,6,4,8,11,7
1760,2019,강서구 화곡4동,104,118,36,49,44,62,23,29,17,31,16,21,8,21,18,6,6,4,10
1761,2019,강서구 화곡6동,160,95,53,24,114,40,20,21,21,36,26,16,7,5,9,15,10,4,10
1762,2019,강서구 화곡8동,88,114,69,41,28,59,16,32,16,7,13,12,1,14,16,8,4,11,4
1763,2019,강서구 화곡본동,92,148,55,25,48,48,21,22,17,12,21,15,5,10,14,10,8,8,4
1764,2019,관악구 낙성대동,148,26,37,4,88,30,15,21,8,24,22,12,10,0,4,17,7,7,3
1765,2019,관악구 난곡동,40,162,26,11,16,49,24,15,16,8,18,13,8,8,7,2,4,6,7
1766,2019,관악구 난향동,10,57,15,3,5,14,7,3,8,2,4,5,0,6,5,2,1,3,1
1767,2019,관악구 남현동,79,35,26,16,52,29,6,17,13,14,14,9,6,3,6,10,3,6,2
1768,2019,관악구 대학동,151,63,45,9,53,46,24,49,22,26,33,21,0,1,6,18,12,15,20
1769,2019,관악구 미성동,76,153,42,50,27,56,23,24,20,10,18,14,14,7,14,5,4,9,2
1770,2019,관악구 보라매동,96,73,41,179,25,52,13,34,17,15,17,15,2,9,14,8,4,8,3
1771,2019,관악구 삼성동,59,137,36,31,18,30,21,14,20,5,8,7,7,21,10,4,2,2,1
1772,2019,관악구 서림동,69,57,34,11,15,27,18,15,20,7,19,12,4,2,6,5,3,3,9
1773,2019,관악구 서원동,151,69,34,73,98,32,17,30,14,24,22,12,6,0,6,11,6,10,3
1774,2019,관악구 성현동,24,91,38,7,6,35,9,12,8,2,9,6,7,3,3,6,2,3,3
1775,2019,관악구 신림동,170,26,101,49,101,58,15,25,21,47,35,14,5,4,7,14,7,5,16
1776,2019,관악구 신사동,88,62,75,18,32,68,15,30,26,21,24,15,15,12,15,12,5,8,7
1777,2019,관악구 신원동,79,46,35,21,23,36,12,23,14,11,9,10,2,19,16,7,2,5,2
1778,2019,관악구 은천동,133,107,66,23,29,50,22,22,20,16,20,24,22,5,16,8,6,11,3
1779,2019,관악구 인헌동,85,74,46,24,23,40,12,25,20,18,21,15,4,14,11,5,4,6,2
1780,2019,관악구 조원동,134,520,61,38,60,47,25,15,17,35,19,14,25,8,13,26,5,5,7
1781,2019,관악구 중앙동,94,46,51,15,32,35,6,10,12,8,18,9,9,0,2,6,3,7,3
1782,2019,관악구 청룡동,132,70,104,76,55,72,19,34,32,22,38,19,5,10,11,18,9,10,10
1783,2019,관악구 청림동,15,53,24,8,9,22,6,8,10,2,6,4,1,4,4,2,0,3,2
1784,2019,관악구 행운동,98,37,73,48,29,67,13,27,25,13,26,19,4,10,9,5,2,9,5
1785,2019,광진구 광장동,68,25,68,24,14,34,18,28,16,6,17,13,5,3,9,4,3,10,1
1786,2019,광진구 구의1동,160,70,80,30,66,56,13,30,23,48,25,15,5,6,4,12,11,17,8
1787,2019,광진구 구의2동,95,146,54,22,25,39,13,23,18,11,16,12,5,2,10,7,3,10,4
1788,2019,광진구 구의3동,152,40,71,88,29,57,29,21,20,18,24,15,5,1,4,10,7,20,10
1789,2019,광진구 군자동,117,61,53,17,53,49,17,33,20,21,21,15,10,3,11,14,7,5,6
1790,2019,광진구 능동,49,31,24,8,27,15,13,8,5,20,16,9,3,0,2,1,5,5,2
1791,2019,광진구 자양1동,140,94,68,57,22,65,14,23,15,20,21,15,11,22,20,11,9,8,8
1792,2019,광진구 자양2동,69,115,53,15,31,51,15,16,23,19,19,10,11,4,5,4,3,9,3
1793,2019,광진구 자양3동,74,103,66,38,9,43,13,26,17,2,22,8,5,4,7,8,3,16,1
1794,2019,광진구 자양4동,126,93,55,60,41,58,16,27,17,48,25,20,5,17,15,89,9,7,8
1795,2019,광진구 중곡1동,109,71,50,26,48,41,21,16,11,21,14,13,15,16,13,5,7,6,4
1796,2019,광진구 중곡2동,92,93,64,27,41,61,16,19,21,24,19,6,11,7,5,6,4,12,3
1797,2019,광진구 중곡3동,74,78,45,21,50,49,12,22,13,17,15,6,9,3,6,6,4,8,7
1798,2019,광진구 중곡4동,84,145,43,48,32,56,20,27,16,19,17,7,2,8,14,5,7,11,6
1799,2019,광진구 화양동,267,39,77,49,226,72,14,48,24,86,49,29,3,9,5,24,17,24,12
1800,2019,구로구 가리봉동,68,38,22,17,61,35,35,13,7,45,10,4,6,12,11,66,2,0,11
1801,2019,구로구 개봉1동,121,181,48,30,43,69,33,26,21,20,19,22,13,8,19,11,7,12,6
1802,2019,구로구 개봉2동,56,135,46,18,30,56,19,20,20,13,9,9,7,11,9,6,3,6,3
1803,2019,구로구 개봉3동,57,129,36,20,24,47,15,19,14,7,8,13,7,4,8,4,4,7,6
1804,2019,구로구 고척1동,117,120,27,88,33,41,26,25,10,23,13,20,12,7,7,11,14,6,7
1805,2019,구로구 고척2동,78,139,44,48,28,55,20,24,18,12,20,17,14,16,13,7,5,11,4
1806,2019,구로구 구로1동,23,89,27,5,15,19,6,10,14,2,10,5,6,1,6,3,2,2,3
1807,2019,구로구 구로2동,237,151,86,35,85,79,72,34,22,37,22,19,21,14,11,66,10,8,6
1808,2019,구로구 구로3동,295,66,128,38,81,56,27,59,21,39,58,23,5,1,4,44,11,16,5
1809,2019,구로구 구로4동,135,94,66,90,104,69,49,36,20,39,17,14,4,45,17,68,8,7,8
1810,2019,구로구 구로5동,218,95,84,88,67,41,31,46,27,39,28,15,9,3,5,30,12,13,6
1811,2019,구로구 수궁동,64,168,32,9,14,30,22,17,12,8,16,13,7,2,10,4,5,7,6
1812,2019,구로구 신도림동,123,93,62,123,21,46,12,30,16,12,27,18,7,4,6,14,3,20,2
1813,2019,구로구 오류1동,78,88,33,26,32,38,16,18,18,16,20,14,5,9,17,6,7,6,5
1814,2019,구로구 오류2동,85,247,48,12,11,48,21,26,17,7,27,23,8,13,13,8,2,9,2
1815,2019,금천구 가산동,461,178,271,591,83,51,51,82,17,34,89,28,19,6,3,63,15,16,6
1816,2019,금천구 독산1동,182,204,89,54,59,64,42,40,28,33,39,20,34,6,49,22,11,19,8
1817,2019,금천구 독산2동,81,96,29,15,30,52,21,17,14,13,15,10,7,7,12,6,5,2,7
1818,2019,금천구 독산3동,124,157,65,46,57,74,51,27,23,29,18,14,15,20,14,50,10,5,8
1819,2019,금천구 독산4동,78,80,28,15,48,36,21,15,9,25,15,11,6,3,4,11,8,2,1
1820,2019,금천구 시흥1동,239,173,86,112,91,87,33,55,28,48,36,26,18,37,27,25,17,17,8
1821,2019,금천구 시흥2동,6,130,23,4,4,19,6,10,6,1,4,3,3,2,4,0,0,3,0
1822,2019,금천구 시흥3동,66,102,27,6,13,15,13,9,3,6,7,6,13,0,6,5,4,5,1
1823,2019,금천구 시흥4동,33,131,24,14,15,38,18,11,10,6,10,9,6,3,6,3,3,4,3
1824,2019,금천구 시흥5동,72,131,29,21,31,52,25,22,17,13,10,18,7,10,12,3,5,4,6
1825,2019,노원구 공릉1동,211,186,74,46,53,85,23,26,23,24,38,29,26,16,14,12,14,23,7
1826,2019,노원구 공릉2동,110,226,63,17,24,60,18,39,21,26,31,25,4,4,11,10,10,24,11
1827,2019,노원구 상계10동,9,74,12,9,1,11,9,5,4,3,4,1,0,0,0,2,1,0,1
1828,2019,노원구 상계1동,164,233,60,22,45,70,20,22,20,33,23,26,19,4,14,12,10,12,6
1829,2019,노원구 상계2동,224,74,68,285,99,83,19,52,22,58,28,31,17,9,16,18,16,27,12
1830,2019,노원구 상계3.4동,82,152,42,23,34,42,21,15,16,17,12,10,5,10,8,3,8,4,2
1831,2019,노원구 상계5동,92,104,54,27,27,66,21,24,15,16,14,18,12,9,8,5,9,10,7
1832,2019,노원구 상계6.7동,113,81,61,18,18,55,17,26,15,20,21,21,2,10,9,10,7,14,4
1833,2019,노원구 상계8동,22,33,16,17,6,16,7,6,7,4,5,4,1,3,3,3,0,5,1
1834,2019,노원구 상계9동,23,92,22,19,4,21,6,7,7,3,7,7,0,4,4,1,1,3,1
1835,2019,노원구 월계1동,139,116,39,12,36,37,14,41,13,34,27,21,10,4,8,12,16,5,12
1836,2019,노원구 월계2동,20,171,16,7,3,25,14,10,9,2,14,11,1,2,7,3,0,5,0
1837,2019,노원구 월계3동,32,195,33,23,2,30,14,11,13,2,11,9,1,5,7,4,0,8,1
1838,2019,노원구 중계1동,34,57,36,24,7,36,14,31,16,4,12,7,8,3,9,3,0,11,3
1839,2019,노원구 중계2.3동,48,146,24,219,12,38,20,25,14,2,9,11,1,2,8,11,1,10,0
1840,2019,노원구 중계4동,101,99,22,43,33,32,13,22,4,24,8,18,4,2,5,6,8,7,5
1841,2019,노원구 중계본동,50,86,35,20,17,37,15,27,16,4,10,18,6,4,6,6,3,7,5
1842,2019,노원구 하계1동,73,74,21,94,13,22,12,16,12,3,16,11,14,1,6,9,1,5,2
1843,2019,노원구 하계2동,15,74,16,2,2,16,7,6,8,0,4,5,0,1,2,0,0,2,2
1844,2019,도봉구 도봉1동,190,122,47,24,43,47,29,18,12,28,19,12,15,11,10,8,11,4,4
1845,2019,도봉구 도봉2동,85,131,42,18,29,41,12,10,15,7,14,12,9,7,7,5,3,6,2
1846,2019,도봉구 방학1동,210,124,76,81,66,80,30,32,21,50,23,32,15,12,10,14,20,16,15
1847,2019,도봉구 방학2동,73,111,24,31,9,55,17,19,14,10,11,9,8,21,12,7,5,9,2
1848,2019,도봉구 방학3동,41,127,20,13,4,16,11,8,12,4,9,11,6,2,3,1,4,5,0
1849,2019,도봉구 쌍문1동,36,90,18,4,7,32,21,17,14,2,13,12,4,3,8,5,3,8,1
1850,2019,도봉구 쌍문2동,79,105,30,33,22,53,14,25,15,16,12,12,6,2,8,4,7,10,6
1851,2019,도봉구 쌍문3동,65,64,38,24,18,35,19,16,10,6,12,13,10,10,10,4,2,7,2
1852,2019,도봉구 쌍문4동,10,72,16,13,4,27,7,15,11,1,9,7,1,1,6,2,0,2,2
1853,2019,도봉구 창1동,68,524,43,25,16,42,11,22,14,11,14,9,8,4,10,4,4,11,2
1854,2019,도봉구 창2동,68,161,44,32,19,62,18,16,25,8,19,20,9,8,15,8,6,8,9
1855,2019,도봉구 창3동,64,89,27,21,27,35,9,15,11,12,11,12,10,6,9,3,4,6,1
1856,2019,도봉구 창4동,68,78,40,21,24,29,11,21,11,14,14,12,4,3,3,5,6,10,4
1857,2019,도봉구 창5동,99,93,50,19,25,46,15,27,14,16,16,14,12,9,10,10,10,9,5
1858,2019,동대문구 답십리1동,78,95,67,26,21,30,17,15,11,13,19,12,6,1,5,4,3,9,4
1859,2019,동대문구 답십리2동,100,141,58,26,29,43,20,19,16,15,18,10,27,10,17,8,6,6,5
1860,2019,동대문구 용신동,328,100,111,80,51,49,60,44,23,26,48,18,25,15,14,26,13,12,5
1861,2019,동대문구 이문1동,98,59,54,11,41,45,14,30,13,11,25,17,7,6,5,17,2,8,13
1862,2019,동대문구 이문2동,28,69,33,12,15,25,9,6,10,6,9,10,3,3,7,4,1,3,1
1863,2019,동대문구 장안1동,256,189,106,77,70,74,32,43,33,30,46,21,94,10,20,18,15,12,8
1864,2019,동대문구 장안2동,218,167,73,112,70,82,36,42,30,30,32,22,19,7,20,15,17,14,8
1865,2019,동대문구 전농1동,179,96,92,233,45,70,31,43,20,17,28,18,17,9,22,10,8,19,9
1866,2019,동대문구 전농2동,37,80,20,12,13,33,13,18,15,8,11,10,3,3,3,4,3,7,3
1867,2019,동대문구 제기동,225,97,74,33,69,40,80,28,18,7,26,20,26,504,68,21,3,20,5
1868,2019,동대문구 청량리동,145,73,47,38,32,44,38,32,13,17,10,13,5,19,9,11,8,5,6
1869,2019,동대문구 회기동,119,24,25,39,69,31,14,34,7,22,18,10,0,2,1,25,7,12,10
1870,2019,동대문구 휘경1동,72,37,42,14,20,21,19,17,14,8,16,12,4,6,7,5,2,8,2
1871,2019,동대문구 휘경2동,39,463,40,5,9,24,15,14,14,4,17,12,2,2,5,3,5,4,4
1872,2019,동작구 노량진1동,141,87,71,16,47,52,20,46,25,15,37,22,3,6,8,21,7,15,17
1873,2019,동작구 노량진2동,91,39,39,19,24,26,21,29,11,16,15,14,0,4,5,12,3,5,4
1874,2019,동작구 대방동,80,87,69,20,36,40,18,25,21,12,29,24,13,5,5,10,5,13,5
1875,2019,동작구 사당1동,160,75,79,34,78,47,14,19,17,34,27,15,5,4,10,9,8,13,4
1876,2019,동작구 사당2동,147,60,65,51,86,52,12,23,22,28,21,24,3,21,14,15,7,14,7
1877,2019,동작구 사당3동,56,65,45,7,8,32,7,11,13,5,14,12,8,6,8,3,0,5,2
1878,2019,동작구 사당4동,25,48,23,18,11,31,10,13,14,7,8,8,0,13,8,2,2,7,3
1879,2019,동작구 사당5동,24,53,24,4,4,25,7,4,7,2,4,5,4,2,3,2,1,0,1
1880,2019,동작구 상도1동,114,90,86,20,51,61,17,42,22,17,39,26,16,9,9,15,10,25,13
1881,2019,동작구 상도2동,82,68,94,35,27,48,14,25,18,14,16,14,6,9,11,6,6,14,4
1882,2019,동작구 상도3동,59,95,42,35,20,52,11,14,15,12,12,10,1,8,9,7,4,8,6
1883,2019,동작구 상도4동,55,129,34,15,24,41,15,14,13,11,13,8,2,9,11,3,2,3,2
1884,2019,동작구 신대방1동,58,56,44,29,19,46,21,21,18,9,9,9,5,9,10,12,2,8,4
1885,2019,동작구 신대방2동,101,53,54,10,18,37,10,16,13,9,20,6,6,1,0,11,6,11,3
1886,2019,동작구 흑석동,137,66,114,34,66,61,25,36,21,9,22,14,3,11,9,17,8,19,7
1887,2019,마포구 공덕동,210,97,114,22,57,70,34,30,29,16,24,22,4,17,14,15,13,9,3
1888,2019,마포구 대흥동,106,28,96,16,29,43,12,33,6,10,31,12,5,7,6,11,3,13,7
1889,2019,마포구 도화동,143,47,60,21,67,42,15,27,17,22,20,17,2,8,6,17,4,11,2
1890,2019,마포구 망원1동,121,87,53,44,42,42,10,32,17,19,23,21,8,14,10,12,7,20,3
1891,2019,마포구 망원2동,86,102,42,27,21,56,10,20,14,12,15,17,7,10,10,11,5,16,3
1892,2019,마포구 상암동,258,96,66,10,53,32,29,47,18,7,38,18,1,2,5,27,6,25,4
1893,2019,마포구 서강동,125,47,75,29,78,71,12,33,14,2,32,15,8,1,5,15,3,27,5
1894,2019,마포구 서교동,619,43,177,396,455,247,35,115,21,80,104,52,8,3,8,86,23,90,19
1895,2019,마포구 성산1동,75,69,38,10,17,19,10,16,15,11,23,7,15,0,3,8,3,11,3
1896,2019,마포구 성산2동,93,153,56,74,19,46,19,29,23,2,27,16,10,27,9,10,6,12,0
1897,2019,마포구 신수동,61,54,58,4,12,27,16,20,14,3,15,10,5,1,5,8,2,10,0
1898,2019,마포구 아현동,83,30,80,33,20,38,20,23,12,1,20,9,2,12,12,5,0,12,2
1899,2019,마포구 연남동,105,39,48,37,108,51,9,21,10,8,24,9,7,0,3,28,1,33,2
1900,2019,마포구 염리동,54,28,40,14,19,27,12,19,8,7,9,8,4,7,4,5,1,13,0
1901,2019,마포구 용강동,163,38,76,13,52,30,14,22,17,24,22,7,8,4,7,12,8,6,2
1902,2019,마포구 합정동,138,68,70,32,82,55,12,20,14,12,22,10,8,1,2,17,4,18,5
1903,2019,서대문구 남가좌1동,54,39,29,20,19,14,14,17,4,4,8,5,0,15,13,2,3,5,1
1904,2019,서대문구 남가좌2동,94,86,62,24,31,55,19,26,14,16,17,23,11,4,13,12,8,11,5
1905,2019,서대문구 북가좌1동,23,66,29,6,4,18,5,7,9,0,11,6,6,1,2,0,1,7,0
1906,2019,서대문구 북가좌2동,92,186,73,20,42,81,18,23,25,13,28,22,10,3,10,7,9,12,7
1907,2019,서대문구 북아현동,39,43,81,13,17,18,18,8,12,3,7,6,2,3,3,3,2,5,0
1908,2019,서대문구 신촌동,334,30,78,141,200,133,35,98,13,41,69,36,1,2,7,61,10,34,15
1909,2019,서대문구 연희동,117,127,69,50,47,65,30,34,26,7,34,18,27,7,8,21,4,25,2
1910,2019,서대문구 천연동,76,37,33,25,30,26,13,28,11,6,11,11,3,10,7,3,3,4,1
